message,label
所以這一集的內容是甚麼?有人可以幫我總結一下嗎我一直在重複開頭,6
最後位置太差了 兩隊在卡屋 外面隊肯定要掃蕩外圍來確認安全,7
阿庫炭：完了子彈只剩22發也是阿庫炭：整管射在人家臉上,8
雖然不是很確定星街不也是沒玩apex很久那為什麼音音就不行,7
找天看一次towa的畫面..,7
拿小幫手的女僕好強阿.,6
遊戲中甚至能說幹話出了遊戲連對話都卡卡的真是太神奇了,6
太狠了沒睡覺(＠_＠;),6
昨天直播六小時真的嚇到我了好險沒有跟下去不然不用睡了ww是說我好像沒看過星街直播那麼久過,6
昨晚跟足全直播阿夸真的超猛看到我也叫出來,6
昨天有看 聊天室一堆日文打枷鎖解開的狂犬,6
當你放手讓家養的迷你藏獒自己跑而且還叼著小幫手跟專注時,6
又是又是又是蘿芭,6
感覺昨天阿夸很泡 沒有前幾天打得穩有幾次對槍 都感到很可惜阿夸加油!!!!!!!,6
可以有人說一下aqua拿空投的時候為甚麼TMT說蘿芭偷走然後aqua就爆氣了(沒玩過Apex不太懂這裡,4
不好意思想詢問小弟新手看阿夸走路的速度很快小弟知道有滑鏟這個技巧但看阿夸沒有滑鏟的時候就正常那樣跑移動怎感覺也比我自己正常跑起來還快還是這是我的錯覺來著QQ,7
突然就回到了熟悉的SOLO日子只要專注就能成,6
其實阿夸會活那麼久不止很準外主要是他的的玩法也很陰蹲點陰不招搖就是那種標準的你玩會最痛恨的那種陰人但不否認這很有效,8
队友在你倒下后：“我一个人应该也撑不了多久的待会儿我死后就开下一盘”也是那位队友：（活到至少前五名）,8
昨天跟到這套單人邊角打法真覺得阿夸真滴猛,5
阿垮的單兵實力真的有夠誇張,5
空投昨天看到笑死,2
跟蕾帕特對槍真的很有壓力而且這場的下一場阿夸他們也是被同樣那組的蕾帕特強行推掉有夠可怕,9
開局就選魔阿夸直接十連殺才剛玩一個禮拜一不小心就是全V第一,8
有場夸打2200 towa 打1800 星姐打800多那場也不錯好像也是第5的樣子昨晚也是追到快2點想說沒人了居然還有最後一場……等等補完,7
陰角身法我笑了XD,2
昨天剛好有看到這段硬凹到這麼後面是真的厲害,6
我不懂APEx不過我看的出來最後真是可惜其他隊在打激烈點可能就吃雞了,6
昨天直播我有看aqua那枪震惊到我了,6
除了5:12這邊不知道為什麼不換槍 我比較不明白之外 打得不錯（X,6
那個專注殘血把瓦姬收掉真的太扯了,6
紫甲附體更趨近完成體了-洋蔥完成-,8
阿夸的專注真的美如畫wwwww 鎖爛wwww,2
昨晚跟到3點我今早起床快要死掉似的但每一場也很刺激很捧,5
自己的失誤自己打回來 前面跑太遠來不及支援後面solo的部分相當於拿了9pt,6
為什麼不換武器 因為不能換嗎,7
跟鬼一樣大半夜還有幾萬人在跟台是怎樣w中間雜談等隊伍倒是很有趣,5
Loba 阿夸的一生之敵,7
以前因為沒玩Apex 所以從沒跟過Holomem的A配台 經過這幾次的烤肉 漸漸喜歡上他們打call的感覺 昨天就第一次跟A配台了 雖然還是看不是很懂 卻很享受,6
woc这身法跟鬼一样,5
南無席拉加特林 瞬間把兩個隊友超渡掉了(oﾟωﾟo),6
只要相信專注它就會幫助你,6
本篇11小時 觀看100萬 跟鬼一樣,5
c r i n g,3
和平和小幫手準度差太多了吧,7
4040讚,3
單排大師沒在演的,6
セナ不是彩虹的餒,6
獅白 ＋ 阿夸 ＋ Towa＝頂獵,6
有種阿夸從閉關塔走出修煉房以前只會自己單打獨鬥可以組隊交流感覺更棒,6
突然想到セナ不是彩虹社的回來講一下,6
不孤寒的给与对方极高的评价与赞赏 真的 这群人也是很棒(๑•̀ㅂ•́),5
反觀當初 YR_TW 還卡在白金 垮都單排大師了 可悲台灣人玩遊戲就只會出一張嘴,4
雖然我支持彩虹 但前題TOWA分數計5pt已經很無解阿露絲也是5pt 大家接受towa和阿露絲實力平排嗎...星街也是打遊戲高手進步應該很快所以我已經接受這次v協是爭第2的比賽,7
好猛,6
他們一直喊的10分是啥意思?,7
沒玩過APEX也看得出來那個和平使者（應該是散彈槍吧）到底有多鬼神單發充填式的槍還能幾乎百發百中無論是移動中的敵人或後面追出去也都能瞬間打到…,6
我看完再看看我自己 我他媽描邊大師XDDDD,8
欸不是 空澄セナ不是彩虹社,7
看到阿露絲點進來的orz,6
oh wow,5
很喜歡這種多視角非常感謝別理來找查的辛苦了,5
只聽到一直說厲害...然而沒接觸APEX的我根本看不懂發生什麼事還有誰是誰我又再一次的覺得Sui醬真的不是普通的厲害....,7
星姐的槍越來越硬,5
很可愛+很強=太帥了,6
標題還是沒改啊,7
今天是夸寶最驕傲的一天,6
惡魔是一直被強迫玩直布⋯⋯,7
對面你看到的是一顆紫色洋蔥帶著天使以及金斧頭狂戰士見一個劈一個十分兇殘,9
我比較想知道這群彩虹社員們沒在關注他們自己圈子裡面的事情? 還是他們圈子太廣了?  個人覺得你要做一份工作做得久就要去多認點同行,7
請問10分是什麼意思?,7
我一個外行看到都覺得這也太猛了,6
星街也太扯..打NG RK的時候常常一起被碾過去怎麼打比賽就變強那麼多厲害了,6
结尾和平9-9-9太真实了,6
影片的開頭註解其實不太對這不是練習賽只是葛葉自己招人來開房打自定義(不然要練這張圖只能去ng)是後來大部分參賽者知道了就一起參加所以規模非常接近練習賽而已,7
這些片段我看了不下十次不管是這個還是那兩場冠軍 真的很興奮很開心 尤其是Sui醬超棒的,5
有阿露絲跟蝦勇就是棒,5
沒有他們的聲音看起來超帥的結果她們自己説玩的時候都緊張到大叫wwww,5
怎麼被私人了一段時間,7
這我有看星街也是鎖到不行,6
是時候找selen出來對幹了,6
最近跑去D其他人了没看 星姐好强啊 人是能做到进步这么快的吗...,6
雖然我根本不會玩APEX但看到阿夸之後能在大會大放異彩就覺得好欣慰.....努力有被人看到的感覺QAQ,6
一個爆發 一個鎖爛 一個掩護,6
在門口被和平噴爛的惡靈就是我www,6
現在沒那個反應速度玩FPS遊戲了..  真懷念以前玩CS1.6 還有火線特戰隊的時代,7
原來是改名了我還以為是哪個盜片仔,7
不知道Selly看到夸的表現會怎麼說,7
我是好夸寶,6
心中這感覺是怎回事這就是自家女兒被人誇獎時的心情嗎,5
單排大師rpr嫡傳弟子Suichopath這隊真的沒犯規嗎,7
讚讚 實力有出來社外男v都注意到了參加這場聯誼活動值得了加油夸夸,5
1:53 towa 把Gib 玩到極致wwwww,6
真的 夸寶太帥啦,6
Aqua的惡靈、Towa的直布羅陀和Suisei的瓦爾基里她們之間的默契越練越流暢了~,6
阿難怪那天有看到一下卻不見了忘記有空澄在要有免許號剪的不錯,6
改名了也,3
嗯這是重傳,7
跟片尾呆呆的樣子形成了好強烈的對比w,6
哭阿看到這熟悉的封面跟開頭正想去找夸寶反應結果你就是夸寶阿.....太無情了NEKO你真的太無情了,6
虐菜啊洋蔥,1
星姐進步超級多這就是UC天才嗎,6
這不能算練習賽吧單純觀眾自訂場當天有來的隊伍也不多剩下的觀眾遞補,6
敢拿小幫手的人不是菜雞就是大佬,8
當初看見阿夸找星街打比賽的影片 說"星街只要參賽就會變強" 沒想到星姐真的短時間內進步很多,6
兩社->一起開心玩 不吝嗇稱讚兩社的部分粉絲->像狗一樣亂吠,8
我的和平使者只能打9滴,8
雖然夸不開台很可惜但夸不開台才能玩得好一點吧開台就會被觀眾盯著反而會有“要回應觀眾們的期待”的壓力而失誤,7
他們一定覺得還好這個大佬只參加一次阿夸太強了…,6
上一個世代FPS為什麼這麼多人排斥玩就是因為這遊戲除了天賦外還要大量枯燥練習現在FPS遊戲多元化了起來讓一些反應有問題的人體描邊大師也能玩遊戲但是說到底本質仍然還是回到FPS如果看不透這點你永遠是那個喊人很厲害的玩票玩家,7
葛葉：被扁爛了超喜歡這句,6
我也好想吹あくあ,6
原來改名了想說這開頭那麼眼熟差點以為是新開的,8
自此洋蔥的惡魔展開了傳說,3
夸寶大佬有空的話 可以烤今天夸對船員的話嗎?,6
想說怎麼消失了 翻譯辛苦了,5
新烤肉阿.這個片尾,6
苦練終於有回報~,5
聽阿夸被這樣吹真的好爽喔 身為夸寶與有榮焉,5
我剛剛還在想你是哪個新烤肉man怎麼我有開鈴鐺,7
怎麼改名了??  0w0,7
真想從她們的視覺看 應該會很精彩吧ww,6
改名了ouo,6
『團隊合作』超精彩的,6
完全不知道為什麼字幕要擋在中間,7
這傷害 好像有人在炸魚,7
有人知道7:00那個怎麼用嗎?,7
12:51 不知怎麼了 很中意這句,3
靠AQA也太強了吧??0.0這是什麼鬼之操作啊??,6
他們的隊伍配合越來越好了也出現各種刺激操作太讚了這隊伍!,5
12:51 ACE起きろ～給表情文字更好笑了謝烤肉,5
感謝烤肉 看烤肉默默愛上這單排大師,5
啊啊啊啊啊啊太棒啦我又有衝排位的動力了吸住StarEnd的元氣,5
APEX很適合阿夸 技術好衝一點可以帶很多資訊 而且又是跟韁繩擔當Towa一組 加上相對比較弱的彗醬聽指令報位輔助 這種Team可以了,5
因為這組合我開始看了APEX 以前都不看的 沒玩根本看不懂w,6
我只想問一下當初我說我看好一群夸黑逼我不看好的臉有沒有很腫請夸黑自重,7
超精彩,6
謝謝烤肉我不懂apex可是近來看她們3個打覺得非常好看也非常投入第一次感覺到電競的氣氛,6
但用的小幫手跟我用的小幫手是兩個次元的武器,6
3:10 饅頭遭到洋蔥的無情補刀XD,6
2:20那也太強,5
光聽他們互相報位就好好看,5
其實完全看不懂APEX但很喜歡他們一直互相溝通的感覺真的是努力在練習磨合成一個團隊每次Towa都會把阿夸拉回來以免他衝太前面也很有趣 w,6
最後也太精采了吧,6
好喜歡這一隊擅長的地方不一樣各司其職互相彌補長短很積極的在溝通最後極限得狀態下終於拿到冠軍!,6
最近有朋友也在玩apex跟我說想精進自己的觀念要我給她看影片於是我推薦了阿夸和towa 看完後她完全被我推入坑了ww她是連vtuber都不接觸的人哈哈,6
我看到好緊張看到後面呼吸都變急促了www,6
看他们玩好刺激该认真玩的时候认真玩 赢比赛不需要效果,6
整部影片我最驚訝的是阿夸的devotion怎麼可以這麼穩,6
可惜沒玩看不懂 所以最後誰是冠軍,6
看到現在覺得最令人驚喜的是彗醬 一來是主推二來從決定參賽到自我提昇再到現在上場給人的感覺是明顯看的出來進步從不會玩到現在 而且還是這麼短的時間  看的出來我老婆的上進心跟好勝心,6
太刺激了八 這三人組 好看,5
感覺以前holo組隊都打得很保守 阿庫雅的打法好像不是很搭 這次組隊會聽TOWA的指揮讓人感到意外....這組意外的合拍,5
究竟有多少隻暗碼士電到歪頭,7
感謝烤肉 很喜歡看APEX 但聽不懂日文 這個烤肉真的幫大忙了,5
看起來towa要爬的牆484被夸頂到所以要重爬w,2
雖然阿夸真的是單兵作戰高手 但有人能提醒阿夸團隊配合確實重要 沒看到sui醬的畫面感覺聽語氣上有點灰心 但是就放Q來看是感覺滿準的 不知道有沒有練到3.4把熟練的槍 以提升騷擾能力 沒有就從滋嘣膚淺做起(X,5
其實一開始Towa不是說要打2+1打法的嗎現在如果改成打3人小組反而不太適合吧,7
無情的小幫手每次都在夸面前45 45 45及其嚴重,7
真的很喜歡看這組打APEX可惜就如同隊名一樣應該是第一次也是最後一次（大賽）因為sui醬上分 隊伍分數會爆炸希望這次V協她們能拿下好成績,6
馬自立掰,3
明明超棒DER!-不過就是視野窄了那麼億點,6
阿夸那段tap strafe怎麼做的看她滑鼠視角沒在動可是有迴旋的效果,6
好喜歡阿夸很緊張時的語調跟平常差好多XD,6
彗醬應該是刻意拿狂暴的 看到的幾場都是狂暴新手恩物 全自動重彈機槍雖然射速慢 但是壓槍要求近乎,5
沒玩過APEX有個疑問耶為啥我看阿夸的小幫手傷害感覺浮動好大啊有時兩三槍可以秒人有時打了六七槍堆方都沒死阿,7
這什麼比賽的練習賽怎麼對手看起來都很普通,7
雖然沒在玩Apex 但看到傻兮的輸出是別人的3倍 一個就頂人全隊就覺得好勵害不愧是家事無能電電全能的女僕大人,7
原來あくあ也會方言真好奇是哪裡的方言感覺好可愛XD,6
沒玩apex的人 問一下這樣給直播檔案不會暴露戰術跟習性對比賽不利嗎,7
星街很懂噢知道我們看到她們吃雞的影片會很開心Startend加油,6
6:01 最後にミサイルだけ撃ちます最後只用導彈打 瓦基的Q,3
Towa sui醬：慢慢打喔 慢慢打夸：Im fast as fuck boiiiiiiii,8
第四圈還有16隊這就是日服NG嗎,6
難得solo阿夸終於想要組隊很精彩星姐進步很多,6
有夠緊張,7
太棒了,6
阿庫炭桑 原來炭和桑可以一起用阿?13:25 我百鬼愛即朝二勃,7
看女兒他們玩真的超刺激不過女兒真的是小狂犬然後towa是主人的感覺www,6
瘋狗女僕ㄟ 設備應該很頂才能這樣打 不然fps如果太低很容易因為衝鋒被當狗打,5
電能步槍直接翻滋崩 笑死,5
房子那裡吃了6個emp真就是定期拜訪了炸一次整隊消耗6個小電幾個包的電池加起來才勉強夠用接了兩隊沒一個能攻下來對面想衝但是破了個甲就不敢打了傻夸她們對應也很好圍墻那裡傻夸隊是被包夾了傻夸單人衝上去回來後隊友都是沒技能沒狀態了倒地後差點崩盤還好最後葛葉沒子彈了險勝吃雞,7
洋葱根本戰力爆表 一個人可以推掉一隊 真的最怕遇到這種玩家,6
從來不知道專注機可以射那麼遠,6
原來葛葉沒ammo了想說怎麼變跳跳忍者,7
這組合阿夸主攻手 TMT副主攻  星街輔助,6
12:51 “起床咯”好可愛w看StartEnd打APEX真的太舒服了希望賽後還是可以看到聯動感謝烤肉,5
2:42,3
你相信小幫手的時候小幫手也會幫助你的,6
不過我一直有個疑問她們為什麼不找教練啊,7
有時候感覺towa 抓不回來感覺比賽如果被懲罰會打的很不舒服  就像上次練習賽被秒掉那次 感覺她打的很像RK,7
所以我說歐洲大叔rpr有看比賽嗎,7
蠻可惜星街的  瓦基沒有把優勢發揮出來  可以幫阿誇分擔一下的感覺,7
EMPほんまにだるい↑以台灣平常用語來判斷的話だるい比較接近「煩」うるさい接近「雞掰」但影片中的翻譯是正確的,3
沒接觸過APEX看完感覺整隊專業技術很好看的很有趣,7
TOWA真的是栓一條繩子在阿夸身上.暴衝就拉回來....寵物跟飼主!?,8
阿夸一发45 45 45的让我想起了她的体重,4
12:48好扯這樣都拉起來了,6
洋蔥：哭啊傷害又是全場最長肉得一逼同時傷害還高就問的我的對手到底是什麼水平,1
可憐的小福,1
星姐 1:18 微操作耶 丟甲要躲EMP炸甲 雖然丟慢了沒成功XD,6
金包的拉我,3
嘛 其實是TOWA組才對 不過阿夸真的太猛了,5
要不是沒幾槍爆頭 把左下角遮住說是selly 在玩我也信貼臉WM會泡但中遠距離真的好準(´･ω･`),6
中間倒了還能救回之後站到不錯的點位那小幫手真的騷擾極致w,6
狂犬女僕實力真的超強單人戰力爆表 但是隊伍磨合還有改善空間 不過三人都超有趣www,5
阿夸的小幫手真的可怕敵隊都快有心理陰影了雲玩家發問阿夸她們在屋內待機時脫甲的用意是什麼,9
可惜的是團隊很難一時間培養出來Towa 和aqua 的打法差蠻多,7
話多的阿夸  愛了愛了,2
這堪比職業等級的隊伍溝通太厲害了我爬分: 倒一可以推! 打打打 隊友:欸不是等等我還在舔包真香,6
我以前不怎麼看apex台的因為沒玩也看不懂但真的好喜歡看她們三個人打apex好剌激希望這個組合能持續不要只打一次比賽就解散啊另外towa真的一直拉auqa耶auqa有時候一直想衝但都會被towa提醒不要太往前我們幫不到讚讚的團隊合作,6
那個專注真的好扯,6
最後彗醬跟TOWA都倒了如果阿夸對槍的時候有失誤就輸了就差那一點點還有慧醬ＭＶＰ要是她拉阿夸的速度在慢一點阿夸來不及補狀態進去對槍也穩死超極限的不過有些地方還是需要磨阿夸有好幾個地方想衝出去強殺都被TOWA拉住了有些地方是過去真的危險有的是TOWA他們跟上就能推平的真的可惜,7
我們看直播是從第二局開始看的夸訓練賽第一局就贏了的這是夸自己補檔的,6
最近看了一堆あくあ的影片那遊戲技術真的很猛技術不是重點啊重點是這也太他媽可愛了才看一天就被圈粉!!!,5
彗醬每次活到冠軍就會跑去射阿夸  到底有多愛阿夸啊wwww,5
:),3
aqua真的秀但我一定要說該把那個白癡槍給削弱了吧我玩的時候那把白癡槍真的一打二沒問題,6
阿夸這連殺好猛啊......!!,6
看到瘋狂瑪琪就想笑w那個被迫選的男人,6
Aqua根本女版 Jordan 只是不是玩華森就是了,6
阿 阿 阿 阿 笑死 打下去了,6
6:12這一段主持人啊來啊去真的很好笑www,5
最後被狙擊真的大意了 她自己也這樣說,7
換作是我的話扛完黃雀後（阿露絲這組）又被黃雀（大猩猩這組）搞 心態一定炸裂,7
感謝烤肉 最後被秒太可惜啦!!!!,6
打著打著就瘋狗模式,7
這就是我去玩apex的理由(. ❛ ᴗ ❛.),5
每隊看到瘋狂馬吉就知道是大哥真的很有趣www,5
阿夸就是狂犬....不~我是說火力擔當~~~~,5
最後那一槍笑死啊他打下去了Σ（・□・；）,2
好烫,7
希望他們三個正式賽可以拿到好成績~重點是可以玩得開心!!!,6
Startend昨天不太順利常常位置被夾在中間進退不得真的超可惜的不過做了一些新嘗試大家的默契也越來越好希望三人在接下來的練習賽順利在17號好好享受比賽~,7
字幕不要擋中間啊,7
最後一把如果不起飛慢慢推過去會比較好嗎比起吃到瓦斯屁股有人還沒發現感覺更慘,7
2:55 金甲拉大電lol,3
建議無論怎麼樣字幕都不要檔到畫面正中央比起看他說啥很多關鍵畫面一直被擋住看得很難受,7
比賽直接車四隊 根本瘋狗吧笑死,7
這什麼死人時間但說實話你發片時我在洗澡,7
老實說如果有頂獵帶觀念夸應該上的去,6
看她開噴真的好舒服噢,4
可惜阿夸隊伍老是在最後關頭輸掉每次位置都是被包在中間大家不想打夸隊都不行啊我好想看吃雞求到正式比賽時能吃雞吃回本夸隊也有好幾次是被螳螂捕蟬黃雀在後不是螳螂捕蟬黃雀在後就是螳螂捕蟬黃雀在後果然比賽就是不一樣緊張刺激又好看,7
專注輕機槍啦專注衝鋒槍聽起來好弱 ww,6
怎麼超多片段都是阿夸像瘋狗一樣一對多直接把對面車過去wwww,6
讚啦,6
辛苦了感謝烤肉,5
讚啦!! 最後一把好可惜 位子超好還有遮蔽物  怎麼屁股後面還有水鬼阿QQ,5
感謝烤肉,5
0:03 阿渣,3
烤肉辛苦了原來這個時間有人看烤肉喔,5
想問太太是用哪種剪輯軟體?,6
真的很喜歡mondo 調皮耍屁的時候 很可愛,6
想問其實為何只是限制他一個人啊 其他e.g Pakael Gorilla那些更猛的卻好好的在玩,7
是兇殘和溫柔共存的mon醬啊,6
有一场打完后他们去问mondo“有什么要改进的吗”Mondo直接回答“全部”真的笑死ww,6
問一下 練習賽  教練可以做指揮嗎 還是單純只能看而已  平常只有看阿跨那組  看別人都說少了教練差很多之類的問題,7
結果昨天瘋狂瑪吉拿了一次冠軍wwww,5
上週才在練習賽裡用瑪吉虐翻全場的瘋狂瑪吉推廣人Mondo教練玩膩了就馬上回踩嫌瑪吉垃圾,7
阿尼基：綁定使用瘋狂瑪吉小事我只想干翻對手而已,7
感謝烤肉喜歡Astel跟mondo這次比賽真的是雙廚同喜；；另外結尾的頻道連結kotone跟mondo的字好像打錯了ww 變成reid跟hal,5
騙人的吧那個以凶殘之嘴聞名的Mondo居然這麼溫柔?!,7
看了一下發現把哈弟打殘的是他們家新人www,5
哈哥：看來馬吉還是太強你改綁定幻象好了,7
這不是我認識的mondo 上一届最協當教練也是gomi gomi的嘴ww,7
其實為什麼要指定瑪吉幻象和暗馬士不是也很弱嗎,7
Hal給Astel的評價真的超高耶wwwww,6
Mondo當教練完全少了Towa虐那時候的形象反而是多出為了這隻隊伍著想的好爸爸形象了www.,6
Mondo昨天真的很暖ლ(╹◡╹ლ)當教練超可愛XD,5
龍ヶ崎リン真的很會耶被鑽頭燒死真的是經典畫面,5
詳細一下為啥瘋狂瑪吉是公認的排斥角,7
對Mondo最大ㄉ精神傷害：被請來當教練然後隊伍裡綁定一個瘋狂瑪吉,7
昨天跟台到一半就聽到Mondo的聲音好開心,6
大哥這隊還需要多磨合一下.其他兩人跟不上大哥的節奏.情報交流也不夠迅速確實.不過大哥手感好的時候是真的兇殘.都不知道他是瞄著哪在射的...,7
結果真的有殺到XDD,6
Mondo的剪片看得不多除了小千以外想不到也可以看到這麼溫柔的一面,6
神父會不會剪後面的地方啊還有mondo完全忘記他2年前有和astel一起玩過那邊真的超級好笑w,6
糟了好喜歡mondo教練,2
一開始2019名還有點擔心最後一場把對手燒起來就放心了w話說mad maggie很有喜感astel是用決鬥帶來笑容,7
昨天真的很歡樂www超喜歡Mondo的「なんで」謝謝剪輯,6
昨天有場第二名 真的可惜,7
上次中途跟直播 想說這麼好聽的聲音一定是mon醬,6
哈弟對Astel評價是不是一直都莫名高阿以前APEX賽跑也賭他比賽後還一度想給他MVP,6
謝謝烤肉看到Mondo當教練真的好開心www氣氛有夠歡樂的但Mondo一開始好像老父親-這不是我認識的Mondo-,5
感謝烤肉Shibuya炎上(物理)於是接下來主播台就變成了MDM專台了笑死Mondoさん能夠當教練真是太好了,5
Mondo昨日的形象已經變成溫柔爸爸了,5
最後一場選角時還說出yabe的說話,7
看了好多切片第一次听到mondo露出有点吃惊的声线wwww,5
看了很多次才發現剪輯真的很厲害欸又是音效又是畫面特效辛苦你了,5
瘋狂找廢話逗小千的mondo好甜....,5
最近因為追astel打最協才多了關注mondo好喜歡他真的想說什麼就說什麼w,5
ちひろ真的好可愛吖之前怎麼都沒看到D了D了,5
Sodayo,3
Mondo 是這麼多話的人每次看到這段都會這樣想,6
5個月後親友團就陪小千爬了；；甚至有頂獵頂端的人果然小千魅力無法擋,6
Mondo跟一堆人抬槓都超有趣的很像漫才,5
全否定mondo,7
之前在B站有偶然看到一個影片關於Mondo說搬到日本住的話不知道車移到日本會不會很麻煩什麼的再接大大剪的這隻影片看的話案情不單純還有真的很喜歡他們兩個在一起講話的氛圍拜託在一起嗎😢我單身沒關係但你們一定要在一起啊,3
剛才發現影片剪到5:20,7
小千在提到房子的時候敲旁邊牆壁超好笑的,2
めちゃくちゃ編集上手くて好き,3
我的眼睛怎麼一片白光阿阿阿話說找到一個不錯的烤肉Man呢 剪輯風格還蠻喜歡的,5
在看影片的同時也想想現實你看人家小千才2出頭就買自己的房子了...在看看我們...我們在幫她一起供房期 卻沒有自己的屋子,5
一個人打怎麼樣都很痛苦⋯⋯,7
up主gj 看了一下你剪的Mondo跟だるま 超有趣的,6
cpt已經被閃瞎了www逐漸安靜www,6
cpt好亞沙西♡(ӦｖӦ｡),2
真的好喜歡這個組合每次切片都可以看好幾遍(*´∀`)♡,2
講的話感覺特別多也溫柔好像全世界都對千桑沒興趣但Mondo,5
歐乾平常都看holoEN結果今天youtube推了這影片給我本來完全不認識變成馬上被千尋圈粉太卡哇伊了吧!!!,5
小千模式mondo,6
mondo在跟小千聊天的笑聲特別不一樣wwwwww貼貼啦,6
小千真的很可愛,5
糖分補充完畢感謝,5
5sldk一人住自己買東京千醬我已經不想努力了,7
Mondo幹話高手耶,6
也就只有千醬能跟mondo這樣唱雙簧w,6
看了好多遍 还是想再看 太贴贴了这两位 ,5
幹話王 XD,5
感受到滿滿的愛⋯貼貼⋯,5
真的很喜歡您剪的Mon千......在旁邊幫腔的cpt也好可愛XDDDD那時候說沒有要繼續打以為要關了結果還繼續雜談這麼久真是太棒了Mondo一開始說小千什麼都沒有結果發現人家自己已經買了房子後的那個震驚真的好可愛TOTT,5
雖然是題外話小千沒隊友很大關係是anti會鬧吧?一組隊就酸說抱大腿單排又被惡意狙擊搞得小千顧慮朋友會打得不開心都不組隊了,7
貼貼吶很可愛的互動,5
後面小千還說跟mondo或者cpt一起去的話就可以了吧(應該是) 啊....我只有那兩個字可以說了XD,5
Mondo去日本就能借助在小千的家裡了呢~結婚了吧二位!,6
跟CPT一起變成牆壁的感覺,6
而且有房子對於房價開始不斷攀升的韓國年輕人來講確實是非常令人訝異的,6
怎麼會沒興趣千尋的可愛是全世界通用的,5
好喜歡千尋  勞煩大大多烤烤,5
那天比賽結束聽小千說沒有要繼續打還想說差不多要關了結果Mondo一開話匣子又聊了好久明明比賽的時候很安靜還想說他是不是累了原來只是在認真打wwwcpt真的好溫柔；；前幾天的cover整個融化；；,7
超喜歡mondo問小千買房的時候連續發出的「欸」真的被嚇到wwww2:17 這段我不太懂在笑什麼XDDD,6
怎麼有種三角戀的錯覺,7
mon千民狂喜亂舞......感謝烤肉；；...........那天的賽後雜談兩人真的貼爆.........（CPT：）第一次看到Mondo話那麼多XDDDDD後面好像還有聊到賭博的話題Mondo還說「也對千尋桑頭腦不好所以沒辦法玩啊」之類的XD是說看了很多次還是好奇 2:17 那邊Mondo到底原本想講什麼www然後 4:20 那邊我跟Mondo一樣震驚一直以為小千是跟弟妹們一起住XD,6
好喜歡抬槓大師mondo,5
Cpt：那我走,1
mondo這嘴巴真的有夠臭有夠壞我TM愛死了www,6
小千....這麼有錢嗎(怕,9
昨天看了小千不留檔歌回直接暈爆...,6
半夜在外面的任何人都對小千沒興趣=在室內的人對小千有興趣=mondo對小千有興趣這是Mon千貼貼對吧,7
感謝烤肉^-^這天前面的比賽mondo好像因為那幾天在打職業賽比較累 幾乎都沒怎麼說話 結果結束之後mondo好像終於休息夠了（） 開始perapera哈哈哈,5
第一次看見mondo會和v主動説這麼多話,6
千醬居然自己買房子了..好強,6
感謝翻譯(*´∇｀*)那天跟了整場真的超喜歡他們三個人聊天的氣氛的,5
Mon千貼貼真香,5
melon剪的片都好讚~辛苦了看的超級 開心 我要推廣給全世界,5
我笑死mondo太有梗了,2
Mon千,6
謝謝剪輯翻譯Mon千有夠讚⋯⋯,5
超級喜歡這個剪輯節奏(つд⊂)當天有追直播後來也補了幾次閒聊的部分但是看著看著還是一直笑出來XDD超級感謝你用心的翻譯剪輯啊啊啊-前面的比賽很精彩後面閒聊的部分全部都很有趣好喜歡もんちーぴー這個組合（一直開話題的もんちゃん噢喔喔噢哦哦）看到他們聯動好開心(*´ ཫ `*)再次感謝你的剪輯（還有不管怎樣都不直接說自己對ちひろ沒興趣的もんちゃん....可以容我貼一下嗎）,6
原來mondo能說這麼多話啊,6
2:17 Mondo想說自己就是那個奇怪的人吧(笑),2
貼貼啊貼貼貼貼貼今天的糖分足夠了感謝烤肉啊啊啊啊Mondo跟小千鬥嘴真的超可愛的看了很多mondo跟其他男/女V的互動都沒這對來的自然rrrrmondo別嘴硬快承認小千很可愛啦然後快去結婚吧兩位(*/ω＼*),5
那天Mondo一直在開話題哈哈後面他還要小千打SC給他我真的快被他笑死了,2
以前因為沒玩Apex 所以從沒跟過Holomem的A配台 經過這幾次的烤肉 漸漸喜歡上他們打call的感覺 昨天就第一次跟A配台了 雖然還是看不是很懂 卻很享受,6
woc这身法跟鬼一样,5
南無席拉加特林 瞬間把兩個隊友超渡掉了(oﾟωﾟo),6
只要相信專注它就會幫助你,6
本篇11小時 觀看100萬 跟鬼一樣,5
c r i n g,3
和平和小幫手準度差太多了吧,7
4040讚,3
單排大師沒在演的,6
セナ不是彩虹的餒,6
獅白 ＋ 阿夸 ＋ Towa＝頂獵,6
有種阿夸從閉關塔走出修煉房以前只會自己單打獨鬥可以組隊交流感覺更棒,6
突然想到セナ不是彩虹社的回來講一下,6
不孤寒的给与对方极高的评价与赞赏 真的 这群人也是很棒(๑•̀ㅂ•́)و✧,5
反觀當初 YR_TW 還卡在白金 垮都單排大師了 可悲台灣人玩遊戲就只會出一張嘴,4
雖然我支持彩虹 但前題TOWA分數計5pt已經很無解阿露絲也是5pt 大家接受towa和阿露絲實力平排嗎...星街也是打遊戲高手進步應該很快所以我已經接受這次v協是爭第2的比賽,7
好猛,6
他們一直喊的10分是啥意思?,7
沒玩過APEX也看得出來那個和平使者（應該是散彈槍吧）到底有多鬼神單發充填式的槍還能幾乎百發百中無論是移動中的敵人或後面追出去也都能瞬間打到…,6
